model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
gpt-3.5-turbo-0125,0,20241027145822,0,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
gpt-3.5-turbo-0125,1,20241027145822,0,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
gpt-3.5-turbo-0125,2,20241027145823,0,1001,Latin,c d,c e,g h,g i,1,"If c d changes to c e, what does g h change to ?",g i
gpt-3.5-turbo-0125,3,20241027145823,0,1002,Latin,d e,d d f f,j k,j j l l,1,"If d e changes to d d f f, what does j k change to ?",j k k l m
gpt-3.5-turbo-0125,4,20241027145824,0,1003,Latin,e f,e h,i j,i l,1,"If e f changes to e h, what does i j change to ?",i l
gpt-3.5-turbo-0125,5,20241027145824,0,1004,Latin,c d,c e e,h i,h j j,1,"If c d changes to c e e, what does h i change to ?",h j j
gpt-3.5-turbo-0125,6,20241027145825,0,1005,Latin,e f,d f,l l m m,k k m m,1,"If e f changes to d f, what does l l m m change to ?",d f f n n o o
gpt-3.5-turbo-0125,7,20241027145825,0,1001,Greek,delta epsilon,delta zeta,theta iota,theta kappa,1,"If delta epsilon changes to delta zeta, what does theta iota change to ?",theta kappa
gpt-3.5-turbo-0125,8,20241027145826,0,1002,Greek,gamma delta,gamma gamma epsilon epsilon,iota kappa,iota iota lambda lambda,1,"If gamma delta changes to gamma gamma epsilon epsilon, what does iota kappa change to ?",iota iota lambda lambda
gpt-3.5-turbo-0125,9,20241027145826,0,1003,Greek,gamma delta,gamma zeta,eta theta,eta kappa,1,"If gamma delta changes to gamma zeta, what does eta theta change to ?",eta zeta zeta
gpt-3.5-turbo-0125,10,20241027145827,0,1004,Greek,epsilon zeta,epsilon eta eta,kappa lambda,kappa mu mu,1,"If epsilon zeta changes to epsilon eta eta, what does kappa lambda change to ?",kappa eta eta
gpt-3.5-turbo-0125,11,20241027145827,0,1005,Greek,delta epsilon,gamma epsilon,theta theta iota iota,eta eta iota iota,1,"If delta epsilon changes to gamma epsilon, what does theta theta iota iota change to ?",gamma gamma iota iota
gpt-3.5-turbo-0125,12,20241027145827,0,1001,Symbol,$ %,$ &,) *,) +,1,"If $ % changes to $ &, what does ) * change to ?",) +
gpt-3.5-turbo-0125,13,20241027145828,0,1002,Symbol,$ %,$ $ & &,( ),( ( * *,1,"If $ % changes to $ $ & &, what does ( ) change to ?",( ) ( )
gpt-3.5-turbo-0125,14,20241027145828,0,1003,Symbol,% &,% ),& (,& *,1,"If % & changes to % ), what does & ( change to ?",) ) )
gpt-3.5-turbo-0125,15,20241027145829,0,1004,Symbol,% &,% ( (,* +,* - -,1,"If % & changes to % ( (, what does * + change to ?",) ) + +
gpt-3.5-turbo-0125,16,20241027145829,0,1005,Symbol,& (,% (,+ + - -,* * - -,1,"If & ( changes to % (, what does + + - - change to ?",) ) - - - -
gpt-4-0613,0,20241027145830,0,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
gpt-4-0613,1,20241027145831,0,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
gpt-4-0613,2,20241027145831,0,1001,Latin,c d,c e,g h,g i,1,"If c d changes to c e, what does g h change to ?",g i
gpt-4-0613,3,20241027145831,0,1002,Latin,d e,d d f f,j k,j j l l,1,"If d e changes to d d f f, what does j k change to ?",j j k k
gpt-4-0613,4,20241027145832,0,1003,Latin,e f,e h,i j,i l,1,"If e f changes to e h, what does i j change to ?",i k
gpt-4-0613,5,20241027145832,0,1004,Latin,c d,c e e,h i,h j j,1,"If c d changes to c e e, what does h i change to ?",h j j
gpt-4-0613,6,20241027145833,0,1005,Latin,e f,d f,l l m m,k k m m,1,"If e f changes to d f, what does l l m m change to ?",k l m m
gpt-4-0613,7,20241027145833,0,1001,Greek,delta epsilon,delta zeta,theta iota,theta kappa,1,"If delta epsilon changes to delta zeta, what does theta iota change to ?",theta kappa
gpt-4-0613,8,20241027145834,0,1002,Greek,gamma delta,gamma gamma epsilon epsilon,iota kappa,iota iota lambda lambda,1,"If gamma delta changes to gamma gamma epsilon epsilon, what does iota kappa change to ?",iota iota kappa kappa
gpt-4-0613,9,20241027145834,0,1003,Greek,gamma delta,gamma zeta,eta theta,eta kappa,1,"If gamma delta changes to gamma zeta, what does eta theta change to ?",eta iota
